ID,Name,Score
24275,Name1794,92.47
24276,Name1134,37.97
24277,Name1691,39.65
24278,Name2295,8.09
24279,Name1422,55.86
24280,Name3309,62.99
24281,Name7829,19.97
24282,Name3955,36.65
24283,Name5713,40.50
24284,Name5479,65.05
24285,Name9071,87.81
24286,Name6077,73.28
24287,Name6209,39.03
24288,Name2059,49.02
24289,Name8748,85.93
24290,Name2239,10.77
24291,Name4595,97.63
24292,Name478,65.77
24293,Name945,6.70
24294,Name2808,36.79
24295,Name126,67.86
24296,Name2496,53.53
24297,Name5030,22.24
24298,Name917,15.17
24299,Name8675,70.06
24300,Name4275,13.77
24301,Name5158,36.16
24302,Name2319,82.07
24303,Name9411,47.08
24304,Name5076,62.97
24305,Name8104,20.84
24306,Name3437,79.20
24307,Name4582,44.98
24308,Name5675,31.03
24309,Name6784,86.63
24310,Name8540,52.59
24311,Name9339,87.42
24312,Name8341,38.22
24313,Name3166,89.15
24314,Name7714,67.86
24315,Name7320,79.31
24316,Name4153,71.46
24317,Name1162,60.06
24318,Name1786,60.16
24319,Name472,3.03
24320,Name6560,91.00
24321,Name7922,0.73
24322,Name1137,89.86
24323,Name3412,56.95
24324,Name7894,48.46
24325,Name5689,7.40
24326,Name9431,89.56
24327,Name2040,36.35
24328,Name3494,52.35
24329,Name3108,66.71
24330,Name681,1.42
24331,Name9467,5.46
24332,Name2331,17.99
24333,Name1819,31.15
24334,Name5459,39.40
24335,Name7730,45.10
24336,Name873,21.72
24337,Name3602,30.01
24338,Name9450,2.58
24339,Name539,52.67
24340,Name9795,7.48
24341,Name8634,11.89
24342,Name8831,83.50
24343,Name5897,92.99
24344,Name7262,76.17
24345,Name4160,34.36
24346,Name1943,90.67
24347,Name1928,53.41
24348,Name6026,7.74
24349,Name4040,92.34
24350,Name2368,52.99
24351,Name9287,2.40
24352,Name1881,5.80
24353,Name5215,4.42
24354,Name6677,24.96
24355,Name6933,24.90
24356,Name1169,17.75
24357,Name7315,91.84
24358,Name7962,27.73
24359,Name5537,52.97
24360,Name4116,25.99
24361,Name2680,92.38
24362,Name6763,68.08
24363,Name2170,97.68
24364,Name5608,52.57
24365,Name6705,47.62
24366,Name8085,84.87
24367,Name3560,45.65
24368,Name3465,97.87
24369,Name9552,99.50
24370,Name8176,2.96
24371,Name3773,16.35
24372,Name5747,91.22
24373,Name4324,86.98
24374,Name1916,84.86
24375,Name9908,95.96
24376,Name1396,66.18
24377,Name2053,68.71
24378,Name1680,79.37
24379,Name7533,10.95
24380,Name1062,55.31
24381,Name9654,27.08
24382,Name4186,78.10
24383,Name9146,74.40
24384,Name2786,98.69
24385,Name8654,66.37
24386,Name6679,21.03
24387,Name2689,6.38
24388,Name8233,69.88
24389,Name1820,75.50
24390,Name2076,91.59
24391,Name8198,75.58
24392,Name4565,82.35
24393,Name2782,27.56
24394,Name7269,23.40
24395,Name3036,42.59
24396,Name4165,65.23
24397,Name6405,65.67
24398,Name3842,1.67
24399,Name1072,69.86
24400,Name2975,0.61
24401,Name4272,30.06
24402,Name2042,92.69
24403,Name8570,43.25
24404,Name1590,33.15
24405,Name3338,7.09
24406,Name8543,18.71
24407,Name3289,73.92
24408,Name8787,80.89
24409,Name3098,87.31
24410,Name216,19.86
24411,Name5522,94.94
24412,Name200,52.08
24413,Name7934,59.49
24414,Name740,0.39
24415,Name3357,67.87
24416,Name1064,63.86
24417,Name7949,10.03
24418,Name7060,47.31
24419,Name2692,82.69
24420,Name619,43.87
24421,Name3215,54.69
24422,Name233,73.28
24423,Name2386,87.62
24424,Name1462,5.24
24425,Name5153,80.03
24426,Name3877,72.92
24427,Name6876,70.50
24428,Name3552,20.00
24429,Name3042,88.28
24430,Name9686,77.46
24431,Name3846,31.16
24432,Name3319,76.46
24433,Name700,8.04
24434,Name8323,44.06
24435,Name8044,18.27
24436,Name1914,16.78
24437,Name4681,86.07
24438,Name3474,55.27
24439,Name5603,37.41
24440,Name6440,83.90
24441,Name7243,10.03
24442,Name3994,24.45
24443,Name2228,88.10
24444,Name9757,7.93
24445,Name687,17.73
24446,Name8155,84.42
24447,Name3165,25.15
24448,Name9382,75.48
24449,Name7446,33.10
24450,Name3526,68.91
24451,Name876,14.16
24452,Name1971,18.72
24453,Name6456,81.52
24454,Name8431,5.66
24455,Name3296,17.63
24456,Name9906,50.63
24457,Name8959,94.03
24458,Name6757,14.89
24459,Name5142,91.09
24460,Name5843,48.00
24461,Name8948,20.24
24462,Name3467,17.95
24463,Name6422,26.82
24464,Name5422,32.47
24465,Name3890,58.55
24466,Name4937,95.34
24467,Name6800,75.65
24468,Name2265,34.32
24469,Name9084,48.70
24470,Name1700,8.12
24471,Name6382,27.80
24472,Name6814,1.98
24473,Name9652,90.14
24474,Name6772,95.42
24475,Name6318,95.51
24476,Name8865,78.24
24477,Name642,77.99
24478,Name4747,48.18
24479,Name500,20.65
24480,Name4008,30.61
24481,Name2694,31.15
24482,Name538,14.89
24483,Name3619,18.30
24484,Name4076,56.18
24485,Name8884,10.97
24486,Name6103,31.40
24487,Name1294,52.92
24488,Name3477,82.29
24489,Name6354,48.24
24490,Name3267,59.53
24491,Name2584,51.38
24492,Name4315,31.33
24493,Name6408,56.76
24494,Name4560,28.20
24495,Name2796,61.14
24496,Name2975,86.47
24497,Name364,77.09
24498,Name5287,68.21
24499,Name1985,20.93
24500,Name9376,83.70
24501,Name2592,70.20
24502,Name8639,24.54
24503,Name3910,84.24
24504,Name7697,11.68
24505,Name401,39.13
24506,Name2720,87.49
24507,Name1838,15.17
24508,Name4352,45.65
24509,Name6438,64.29
24510,Name4607,59.25
24511,Name7840,6.11
24512,Name795,94.11
24513,Name794,74.85
24514,Name4765,32.53
24515,Name8710,73.23
24516,Name3876,39.29
24517,Name2383,70.38
24518,Name3359,2.02
24519,Name1432,97.43
24520,Name4939,96.85
24521,Name2744,44.80
24522,Name7370,22.11
24523,Name4988,56.38
24524,Name3955,70.24
24525,Name7002,31.92
24526,Name8655,11.34
24527,Name6772,50.16
24528,Name678,94.15
24529,Name1303,89.81
24530,Name6697,46.47
24531,Name9292,53.43
24532,Name2394,36.16
24533,Name7120,13.08
24534,Name3471,80.88
24535,Name3671,29.83
24536,Name926,90.38
24537,Name8894,17.42
24538,Name6780,19.02
24539,Name8973,46.45
24540,Name8534,60.11
24541,Name52,82.99
24542,Name9860,23.72
24543,Name2524,12.44
24544,Name7449,95.59
24545,Name5420,90.63
24546,Name3097,77.97
24547,Name96,96.59
24548,Name6229,56.59
24549,Name5939,1.07
24550,Name2307,57.09
24551,Name88,23.65
24552,Name1105,88.36
24553,Name5307,39.27
24554,Name4581,39.92
24555,Name9150,2.83
24556,Name201,83.44
24557,Name1556,76.86
24558,Name8308,35.02
24559,Name203,58.18
24560,Name303,3.21
24561,Name175,92.16
24562,Name3435,66.15
24563,Name8301,39.07
24564,Name5317,24.57
24565,Name4280,11.15
24566,Name6593,33.03
24567,Name3133,26.89
24568,Name7183,81.86
24569,Name7399,41.16
24570,Name2323,82.14
24571,Name4122,86.49
24572,Name8094,87.04
24573,Name1930,42.14
24574,Name5989,17.54
24575,Name884,58.22
24576,Name3536,28.14
24577,Name3625,94.93
24578,Name3275,93.20
24579,Name254,49.75
24580,Name4140,82.06
24581,Name686,22.36
24582,Name2414,33.47
24583,Name4203,68.76
24584,Name4882,2.31
24585,Name680,61.72
24586,Name6834,62.92
24587,Name5004,75.70
24588,Name5271,91.68
24589,Name3349,37.73
24590,Name4956,15.32
24591,Name8491,15.79
24592,Name9367,84.40
24593,Name3376,16.13
24594,Name7784,66.83
24595,Name879,83.50
24596,Name6779,2.47
24597,Name8757,50.89
24598,Name192,71.92
24599,Name4565,51.43
24600,Name3299,26.20
24601,Name7415,54.99
24602,Name4177,1.61
24603,Name9439,64.34
24604,Name1413,13.70
24605,Name1267,5.55
24606,Name4079,10.59
24607,Name3188,14.89
24608,Name3116,99.17
24609,Name1901,31.90
24610,Name8256,19.39
24611,Name2812,17.48
24612,Name7316,0.75
24613,Name6284,67.70
24614,Name9021,54.64
24615,Name1278,24.86
24616,Name5130,29.07
24617,Name7259,78.74
24618,Name972,68.39
24619,Name7008,57.61
24620,Name4618,34.43
24621,Name8134,3.38
24622,Name3971,68.29
24623,Name4930,69.58
24624,Name3977,89.50
24625,Name7206,75.99
24626,Name2062,54.41
24627,Name8111,55.79
24628,Name4697,23.78
24629,Name1426,0.06
24630,Name2009,34.22
24631,Name5818,36.62
24632,Name3859,4.30
24633,Name7996,20.87
24634,Name5314,92.60
24635,Name8041,63.21
24636,Name6039,63.82
24637,Name5052,31.66
24638,Name4237,33.17
24639,Name4744,78.46
24640,Name4295,83.14
24641,Name1444,64.63
24642,Name4946,96.45
24643,Name3733,13.01
24644,Name2779,30.13
24645,Name5192,43.24
24646,Name475,50.11
24647,Name3724,73.33
24648,Name8982,86.77
24649,Name2192,46.49
24650,Name5407,49.31
24651,Name5126,1.19
24652,Name4494,69.90
24653,Name3909,92.88
24654,Name2948,79.09
24655,Name7707,13.54
24656,Name9697,86.32
24657,Name5837,42.54
24658,Name8808,25.11
24659,Name2041,12.32
24660,Name2859,93.28
24661,Name4732,33.51
24662,Name3976,17.94
24663,Name8328,35.61
24664,Name8845,46.69
24665,Name3120,72.87
24666,Name8897,67.23
24667,Name3283,80.36
24668,Name2720,70.39
24669,Name6608,47.16
24670,Name5932,35.23
24671,Name4173,98.01
24672,Name7647,26.20
24673,Name8906,69.98
24674,Name335,99.06
24675,Name5462,58.42
24676,Name5691,87.10
24677,Name6526,58.51
24678,Name5717,54.90
24679,Name4113,13.39
24680,Name5873,43.74
24681,Name1107,4.84
24682,Name4871,26.56
24683,Name7772,14.29
24684,Name4350,8.14
24685,Name4797,52.79
24686,Name8571,38.67
24687,Name4930,52.00
24688,Name3883,20.58
24689,Name337,95.87
24690,Name1794,0.91
24691,Name1352,71.23
24692,Name3181,37.72
24693,Name6862,6.35
24694,Name520,53.27
24695,Name9435,53.26
24696,Name1116,56.92
24697,Name2913,88.03
24698,Name3996,39.95
24699,Name1931,75.13
24700,Name6059,56.66
24701,Name6668,5.34
24702,Name5047,88.07
24703,Name7022,10.73
24704,Name5311,52.87
24705,Name5402,86.76
24706,Name9281,58.91
24707,Name9627,90.48
24708,Name5761,50.74
24709,Name5915,79.46
24710,Name4006,39.11
24711,Name4649,34.75
24712,Name1079,30.21
24713,Name5232,62.37
24714,Name9808,35.01
24715,Name5148,8.06
24716,Name2936,27.44
24717,Name4539,14.09
24718,Name4821,98.01
24719,Name4899,44.33
24720,Name6036,54.76
24721,Name1389,6.66
24722,Name8856,26.16
24723,Name8345,87.14
24724,Name3690,47.67
24725,Name9125,24.36
24726,Name806,78.39
24727,Name9215,97.23
24728,Name9916,99.31
24729,Name5801,23.20
24730,Name7598,81.79
24731,Name3978,54.64
24732,Name8901,75.35
24733,Name9355,79.28
24734,Name9611,78.61
24735,Name9127,33.61
24736,Name6132,24.61
24737,Name194,67.61
24738,Name6870,23.34
24739,Name3647,41.87
24740,Name345,70.76
24741,Name474,53.72
24742,Name2523,17.52
24743,Name4832,84.42
24744,Name3796,89.69
24745,Name1379,22.56
24746,Name1029,33.41
24747,Name226,57.94
24748,Name9222,23.82
24749,Name7882,59.07
24750,Name6110,90.00
24751,Name4523,81.15
24752,Name567,33.98
24753,Name9295,95.96
24754,Name7430,75.71
24755,Name1608,76.33
24756,Name7455,40.05
24757,Name9420,61.59
24758,Name7805,70.44
24759,Name688,98.04
24760,Name5993,1.23
24761,Name4389,67.91
24762,Name9347,73.41
24763,Name5551,47.56
24764,Name1578,56.04
24765,Name6105,39.73
24766,Name1300,46.34
24767,Name6388,61.82
24768,Name7016,0.38
24769,Name5324,84.24
24770,Name7144,0.29
24771,Name3199,47.74
24772,Name3935,71.66
24773,Name6136,58.19
24774,Name3280,89.39
24775,Name9826,77.65
24776,Name2965,19.61
24777,Name1895,0.86
24778,Name2660,88.05
24779,Name6220,27.60
24780,Name8101,43.87
24781,Name631,47.79
24782,Name945,68.87
24783,Name276,42.31
24784,Name4753,28.68
24785,Name9681,23.53
24786,Name7320,24.16
24787,Name1744,42.26
24788,Name72,91.40
24789,Name2431,75.35
24790,Name8730,81.49
24791,Name891,48.33
24792,Name8272,19.75
24793,Name7809,63.23
24794,Name3527,6.95
24795,Name5748,15.64
24796,Name2182,10.82
24797,Name5571,67.81
24798,Name3852,12.75
24799,Name4161,23.68
24800,Name8441,49.12
24801,Name5878,36.31
24802,Name4517,39.53
24803,Name2103,27.76
24804,Name7998,2.55
24805,Name9968,18.79
24806,Name5200,58.17
24807,Name9596,3.02
24808,Name1973,51.52
24809,Name9370,82.86
24810,Name6824,80.38
24811,Name52,5.66
24812,Name8896,50.65
24813,Name1117,54.44
24814,Name8635,17.17
24815,Name9884,86.43
24816,Name2876,4.45
24817,Name17,54.64
24818,Name3467,26.65
24819,Name8334,51.53
24820,Name6337,91.84
24821,Name9690,68.36
24822,Name408,29.64
24823,Name2618,11.34
24824,Name252,22.85
24825,Name489,36.70
24826,Name4582,86.73
24827,Name8326,53.19
24828,Name9813,48.07
24829,Name2148,52.46
24830,Name1858,53.39
24831,Name6714,42.29
24832,Name6179,64.20
24833,Name8362,13.70
24834,Name7783,0.30
24835,Name9954,93.46
24836,Name7331,82.72
24837,Name9566,52.56
24838,Name6455,81.43
24839,Name6985,71.68
24840,Name7712,20.71
24841,Name8598,73.42
24842,Name5549,88.29
24843,Name8678,5.39
24844,Name4181,72.91
24845,Name456,63.41
24846,Name8279,70.36
24847,Name2078,22.08
24848,Name22,68.59
24849,Name4537,55.43
24850,Name1353,60.79
24851,Name6302,10.21
24852,Name8054,69.69
24853,Name5419,48.24
24854,Name2371,95.20
24855,Name683,48.37
24856,Name1609,34.95
24857,Name7401,3.21
24858,Name3660,78.84
24859,Name976,24.47
24860,Name2498,44.49
24861,Name617,22.63
24862,Name8080,62.45
24863,Name7371,53.82
24864,Name0,29.86
24865,Name2949,62.43
24866,Name1532,55.24
24867,Name6365,31.02
24868,Name4746,92.91
24869,Name9199,82.00
24870,Name1026,0.80
24871,Name3861,60.68
24872,Name5682,75.33
24873,Name8712,86.88
24874,Name9007,91.39
24875,Name4927,77.23
24876,Name7886,87.40
24877,Name581,75.13
24878,Name5522,8.97
24879,Name2614,10.64
24880,Name7466,43.85
24881,Name2806,66.79
24882,Name6063,80.07
24883,Name3515,90.54
24884,Name210,36.86
24885,Name3051,34.18
24886,Name4889,71.90
24887,Name6137,15.53
24888,Name4116,97.04
24889,Name5725,81.97
24890,Name6805,59.43
24891,Name383,88.91
24892,Name2682,25.34
24893,Name349,64.27
24894,Name6818,60.03
24895,Name1169,32.40
24896,Name2126,89.50
24897,Name2083,4.00
24898,Name3807,80.59
24899,Name932,9.42
24900,Name7807,62.24
24901,Name2894,71.70
24902,Name1869,2.00
24903,Name1612,0.55
24904,Name1208,74.84
24905,Name7165,28.17
24906,Name7450,49.98
24907,Name9019,84.30
24908,Name3464,84.49
24909,Name6463,71.66
24910,Name7815,68.37
24911,Name5536,50.78
24912,Name4197,18.94
24913,Name7508,6.69
24914,Name9513,28.45
24915,Name5906,58.04
24916,Name4642,4.90
24917,Name7672,61.01
24918,Name5652,23.24
24919,Name4880,79.54
24920,Name9112,91.12
24921,Name6640,79.41
24922,Name1341,11.94
24923,Name1231,64.27
24924,Name4681,2.82
24925,Name2796,72.08
24926,Name277,91.84
24927,Name1159,71.68
24928,Name6296,66.05
24929,Name3760,58.26
24930,Name2795,82.86
24931,Name882,64.02
24932,Name3085,0.91
24933,Name4536,37.16
24934,Name5603,54.92
24935,Name8890,56.86
24936,Name1293,28.07
24937,Name5631,15.12
24938,Name6651,7.93
24939,Name9606,90.68
24940,Name655,66.93
24941,Name4355,92.11
24942,Name2851,16.01
24943,Name1641,94.60
24944,Name2738,26.08
24945,Name4111,51.14
24946,Name2147,66.45
24947,Name5711,49.03
24948,Name6658,21.74
24949,Name6301,30.37
24950,Name4112,93.87
24951,Name5308,2.73
24952,Name3761,79.23
24953,Name6240,88.15
24954,Name3216,23.13
24955,Name1803,77.70
24956,Name6875,22.77
24957,Name9491,86.01
24958,Name5429,71.61
24959,Name8985,73.03
24960,Name9419,84.19
24961,Name6712,19.84
24962,Name8142,11.66
24963,Name9860,5.47
24964,Name5985,28.51
24965,Name9240,75.97
24966,Name8400,83.87
24967,Name7227,56.10
24968,Name5422,20.63
24969,Name7771,91.58
24970,Name8796,69.35
24971,Name2251,12.68
24972,Name4063,31.85
24973,Name4092,67.74
24974,Name7521,46.40
24975,Name299,45.35
24976,Name7325,95.51
24977,Name1523,43.53
24978,Name106,58.41
24979,Name8173,48.50
24980,Name5374,79.23
24981,Name3271,59.28
24982,Name8122,26.08
24983,Name8458,47.10
24984,Name4396,6.80
24985,Name3863,52.00
24986,Name6058,27.86
24987,Name1904,54.59
24988,Name6811,69.40
24989,Name5213,62.53
24990,Name1309,16.01
24991,Name3571,90.35
24992,Name65,44.60
24993,Name7431,38.07
24994,Name339,9.01
24995,Name9798,4.07
24996,Name2680,48.17
24997,Name8090,71.19
24998,Name3265,17.79
24999,Name7548,5.54
25000,Name8629,81.79
25001,Name5389,81.69
25002,Name3370,99.10
25003,Name1079,82.94
25004,Name1155,85.89
25005,Name5782,66.90
25006,Name5326,43.52
25007,Name5908,86.86
25008,Name4754,36.92
25009,Name5564,82.60
25010,Name6856,71.15
25011,Name4889,18.39
25012,Name7137,41.22
25013,Name5217,75.93
25014,Name3629,31.34
25015,Name5300,47.61
25016,Name5939,20.55
25017,Name2259,46.93
25018,Name1064,52.86
25019,Name3594,95.47
25020,Name6583,78.43
25021,Name9783,30.67
25022,Name7626,22.15
25023,Name3265,81.59
25024,Name1432,0.12
25025,Name8281,50.36
25026,Name8262,44.83
25027,Name5811,99.49
25028,Name9371,16.25
25029,Name2523,17.02
25030,Name9586,70.61
25031,Name4679,57.33
25032,Name6352,40.83
25033,Name6321,35.14
25034,Name7137,97.14
25035,Name7045,77.43
25036,Name3144,43.64
25037,Name3134,99.67
25038,Name6198,60.91
25039,Name8511,94.61
25040,Name4749,97.85
25041,Name8022,38.86
25042,Name3946,33.99
25043,Name2094,26.28
25044,Name9960,42.49
25045,Name3864,12.68
25046,Name8566,66.94
25047,Name3960,4.59
25048,Name9237,50.83
25049,Name2462,28.06
25050,Name5204,9.14
25051,Name3300,90.67
25052,Name2873,8.26
25053,Name4076,82.83
25054,Name151,37.67
25055,Name1504,16.80
25056,Name5739,83.84
25057,Name7450,19.21
25058,Name7619,88.92
25059,Name5944,85.88
25060,Name6505,57.87
25061,Name9238,16.76
25062,Name6654,1.70
25063,Name2634,66.73
25064,Name6138,22.87
25065,Name8018,13.43
25066,Name333,96.67
25067,Name7363,55.40
25068,Name1514,59.21
25069,Name9407,32.31
25070,Name7476,69.29
25071,Name3512,78.36
25072,Name6651,49.01
25073,Name6636,49.56
25074,Name4461,10.03
25075,Name7354,24.44
25076,Name3615,8.33
25077,Name311,46.46
25078,Name6144,67.69
25079,Name3953,45.21
25080,Name9995,8.35
25081,Name501,92.72
25082,Name6491,83.38
25083,Name7819,22.92
25084,Name5390,19.42
25085,Name4792,50.34
25086,Name2017,73.44
25087,Name3226,92.94
25088,Name6615,39.23
25089,Name4453,22.64
25090,Name1189,69.13
25091,Name8528,22.39
25092,Name9356,78.07
25093,Name1928,2.97
25094,Name7698,6.31
25095,Name1536,94.43
25096,Name64,34.08
25097,Name158,67.13
25098,Name2091,36.15
25099,Name7210,62.11
25100,Name8373,41.00
25101,Name1894,61.48
25102,Name948,21.73
25103,Name1227,6.50
25104,Name216,46.63
25105,Name3372,42.15
25106,Name875,28.79
25107,Name247,29.28
25108,Name3570,44.77
25109,Name3466,36.25
25110,Name456,82.74
25111,Name4939,4.21
25112,Name1042,45.44
25113,Name5172,9.47
25114,Name265,78.06
25115,Name8859,7.86
25116,Name7393,12.22
25117,Name6024,13.84
25118,Name8147,8.74
25119,Name7517,5.26
25120,Name9399,2.10
25121,Name6664,48.17
25122,Name2682,65.92
25123,Name3448,19.06
25124,Name9794,18.68
25125,Name7308,29.97
25126,Name7065,86.21
25127,Name9909,3.06
25128,Name6028,86.40
25129,Name6592,54.20
25130,Name1125,55.13
25131,Name7065,44.55
25132,Name4340,99.74
25133,Name7006,98.19
25134,Name1987,86.49
25135,Name6212,62.05
25136,Name846,21.69
25137,Name2800,36.25
25138,Name3985,30.19
25139,Name6993,51.18
25140,Name7885,49.63
25141,Name7150,8.01
25142,Name7018,67.42
25143,Name6146,73.68
25144,Name6199,31.73
25145,Name343,63.15
25146,Name5371,50.46
25147,Name6879,22.40
25148,Name832,72.63
25149,Name2407,98.31
25150,Name9242,39.16
25151,Name8292,25.33
25152,Name247,84.67
25153,Name5853,40.33
25154,Name6845,93.27
25155,Name1964,48.10
25156,Name1029,10.93
25157,Name5263,88.53
25158,Name4144,50.30
25159,Name4966,97.83
25160,Name5980,11.68
25161,Name9971,49.27
25162,Name4712,63.86
25163,Name7722,30.02
25164,Name7429,79.65
25165,Name9555,11.53
25166,Name9213,97.36
25167,Name7503,80.20
25168,Name827,46.10
25169,Name534,74.21
25170,Name4348,69.82
25171,Name5429,24.77
25172,Name9707,94.16
25173,Name2414,36.78
25174,Name7377,80.18
25175,Name3011,72.04
25176,Name2053,94.25
25177,Name9274,65.93
25178,Name4875,0.47
25179,Name9012,70.98
25180,Name5461,76.26
25181,Name5426,2.98
25182,Name3361,16.95
25183,Name1211,35.70
25184,Name5043,11.40
25185,Name4945,51.66
25186,Name6970,15.85
25187,Name2200,30.60
25188,Name9761,73.73
25189,Name3163,92.93
25190,Name4082,95.39
25191,Name8253,61.29
25192,Name7612,15.34
25193,Name3829,94.00
25194,Name1168,36.79
25195,Name5530,17.57
25196,Name8642,22.85
25197,Name754,82.21
25198,Name4493,71.59
25199,Name3097,17.63
25200,Name9450,25.92
25201,Name2712,30.04
25202,Name2902,35.60
25203,Name4735,89.50
25204,Name25,25.43
25205,Name2054,76.01
25206,Name6906,34.64
25207,Name840,82.12
25208,Name6761,72.06
25209,Name7113,84.43
25210,Name3158,57.23
25211,Name2630,39.75
25212,Name9869,0.67
25213,Name3060,15.97
25214,Name3541,34.02
25215,Name4046,71.28
25216,Name2520,56.98
25217,Name1953,47.23
25218,Name9469,52.58
25219,Name5079,48.55
25220,Name5780,7.64
25221,Name8895,90.15
25222,Name5372,16.96
25223,Name5656,32.26
25224,Name6630,19.37
25225,Name4624,38.41
25226,Name2378,79.89
25227,Name1668,32.37
25228,Name7623,16.97
25229,Name1222,15.75
25230,Name7119,45.41
25231,Name1693,3.33
25232,Name1031,71.43
25233,Name3,47.03
25234,Name1533,25.71
25235,Name4699,70.70
25236,Name2371,39.47
25237,Name7635,84.27
25238,Name5712,56.66
25239,Name7583,8.38
25240,Name398,35.27
25241,Name816,32.82
25242,Name4713,14.59
25243,Name6640,88.62
25244,Name947,95.81
25245,Name825,63.68
25246,Name2065,97.51
25247,Name7865,17.20
25248,Name1777,36.10
25249,Name8711,12.69
25250,Name9490,16.48
25251,Name8630,32.34
25252,Name3672,34.60
25253,Name3588,41.45
25254,Name458,0.09
25255,Name1809,78.87
25256,Name7912,44.89
25257,Name6785,23.22
25258,Name768,21.78
25259,Name2581,92.93
25260,Name2194,75.97
25261,Name3788,65.61
25262,Name7376,77.17
25263,Name7863,21.17
25264,Name1823,94.21
